7607683,19637,2023-05-05 06:43:00,,0000-00-00,0000-00-00
7607684,19837,2023-05-05 06:54:00,,0000-00-00,0000-00-00
7607685,17542,2023-05-05 07:23:00,,0000-00-00,0000-00-00
7607686,148674,2023-05-05 07:31:00,,0000-00-00,0000-00-00
7607687,154725,2023-05-05 07:51:00,,0000-00-00,0000-00-00
7607688,15351,2023-05-05 07:53:00,,0000-00-00,0000-00-00
7607689,13127,2023-05-05 07:56:00,,0000-00-00,0000-00-00
7607690,16473,2023-05-05 07:56:00,,0000-00-00,0000-00-00
7607691,16712,2023-05-05 07:57:00,,0000-00-00,0000-00-00
7607692,13472,2023-05-05 08:05:00,,0000-00-00,0000-00-00
7607693,16834,2023-05-05 08:08:00,,0000-00-00,0000-00-00
7607694,16382,2023-05-05 08:11:00,,0000-00-00,0000-00-00
7607695,11625,2023-05-05 08:11:00,,0000-00-00,0000-00-00
7607696,271943,2023-05-05 08:11:00,,0000-00-00,0000-00-00
7607697,142962,2023-05-05 08:11:00,,0000-00-00,0000-00-00
7607698,52543,2023-05-05 08:13:00,,0000-00-00,0000-00-00
7607699,209253,2023-05-05 08:13:00,,0000-00-00,0000-00-00
7607700,91361,2023-05-05 08:14:00,,0000-00-00,0000-00-00
7607701,19272,2023-05-05 08:20:00,,0000-00-00,0000-00-00
7607702,17961,2023-05-05 08:21:00,,0000-00-00,0000-00-00
7607703,161735,2023-05-05 08:21:00,,0000-00-00,0000-00-00
7607704,14873,2023-05-05 08:21:00,,0000-00-00,0000-00-00
7607705,38271,2023-05-05 08:27:00,,0000-00-00,0000-00-00
7607706,52544,2023-05-05 08:28:00,,0000-00-00,0000-00-00
7607707,12591,2023-05-05 08:28:00,,0000-00-00,0000-00-00
7607708,11472,2023-05-05 08:30:00,,0000-00-00,0000-00-00
7607709,15167,2023-05-05 08:30:00,,0000-00-00,0000-00-00
7607710,17143,2023-05-05 08:31:00,,0000-00-00,0000-00-00
7607711,16974,2023-05-05 08:32:00,,0000-00-00,0000-00-00
7607712,17309,2023-05-05 08:33:00,,0000-00-00,0000-00-00
7607713,15617,2023-05-05 08:34:00,,0000-00-00,0000-00-00
7607714,216897,2023-05-05 08:35:00,,0000-00-00,0000-00-00
7607715,23814,2023-05-05 08:36:00,,0000-00-00,0000-00-00
7607716,83576,2023-05-05 08:36:00,,0000-00-00,0000-00-00
7607717,14252,2023-05-05 08:36:00,,0000-00-00,0000-00-00
7607718,13563,2023-05-05 08:36:00,,0000-00-00,0000-00-00
7607719,12664,2023-05-05 08:38:00,,0000-00-00,0000-00-00
7607720,378311,2023-05-05 08:38:00,,0000-00-00,0000-00-00
7607721,10987,2023-05-05 08:38:00,,0000-00-00,0000-00-00
7607722,15347,2023-05-05 08:39:00,,0000-00-00,0000-00-00
7607723,14672,2023-05-05 08:41:00,,0000-00-00,0000-00-00
7607724,12575,2023-05-05 08:42:00,,0000-00-00,0000-00-00
7607725,18627,2023-05-05 08:43:00,,0000-00-00,0000-00-00
7607726,145876,2023-05-05 08:49:00,,0000-00-00,0000-00-00
7607727,13821,2023-05-05 08:56:00,,0000-00-00,0000-00-00
7607728,16241,2023-05-05 08:59:00,,0000-00-00,0000-00-00
7607729,13918,2023-05-05 09:12:00,,0000-00-00,0000-00-00
7607730,186527,2023-05-05 10:09:00,,0000-00-00,0000-00-00
7607731,15347,2023-05-05 14:11:00,,0000-00-00,0000-00-00
7607732,19637,2023-05-05 14:34:00,,0000-00-00,0000-00-00
7607733,19837,2023-05-05 15:30:00,,0000-00-00,0000-00-00
7607734,52543,2023-05-05 15:30:00,,0000-00-00,0000-00-00
7607735,13127,2023-05-05 15:30:00,,0000-00-00,0000-00-00
7607736,161735,2023-05-05 15:32:00,,0000-00-00,0000-00-00
7607737,154725,2023-05-05 15:32:00,,0000-00-00,0000-00-00
7607738,19272,2023-05-05 15:33:00,,0000-00-00,0000-00-00
7607739,13472,2023-05-05 15:33:00,,0000-00-00,0000-00-00
7607740,209253,2023-05-05 15:35:00,,0000-00-00,0000-00-00
7607741,271943,2023-05-05 15:36:00,,0000-00-00,0000-00-00
7607742,142962,2023-05-05 15:37:00,,0000-00-00,0000-00-00
7607743,16382,2023-05-05 15:38:00,,0000-00-00,0000-00-00
7607744,16834,2023-05-05 15:39:00,,0000-00-00,0000-00-00
7607745,11625,2023-05-05 15:44:00,,0000-00-00,0000-00-00
7607746,15351,2023-05-05 15:45:00,,0000-00-00,0000-00-00
7607747,17542,2023-05-05 15:48:00,,0000-00-00,0000-00-00
7607748,14873,2023-05-05 15:48:00,,0000-00-00,0000-00-00
7607749,19347,2023-05-05 15:51:00,,0000-00-00,0000-00-00
7607750,14252,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607751,378311,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607752,148674,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607753,16974,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607754,15617,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607755,15167,2023-05-05 16:00:00,,0000-00-00,0000-00-00
7607756,10987,2023-05-05 16:01:00,,0000-00-00,0000-00-00
7607757,12575,2023-05-05 16:01:00,,0000-00-00,0000-00-00
7607758,13563,2023-05-05 16:01:00,,0000-00-00,0000-00-00
7607759,145876,2023-05-05 16:01:00,,0000-00-00,0000-00-00
7607760,83576,2023-05-05 16:02:00,,0000-00-00,0000-00-00
7607761,16473,2023-05-05 16:03:00,,0000-00-00,0000-00-00
7607762,11472,2023-05-05 16:03:00,,0000-00-00,0000-00-00
7607763,17143,2023-05-05 16:03:00,,0000-00-00,0000-00-00
7607764,14672,2023-05-05 16:03:00,,0000-00-00,0000-00-00
7607765,16712,2023-05-05 16:03:00,,0000-00-00,0000-00-00
7607766,38271,2023-05-05 16:04:00,,0000-00-00,0000-00-00
7607767,52544,2023-05-05 16:04:00,,0000-00-00,0000-00-00
7607768,17309,2023-05-05 16:05:00,,0000-00-00,0000-00-00
