7300772,17542,2022-01-12 15:38:16,0000-00-00,0000-00-00
7300773,18627,2022-01-12 15:38:32,0000-00-00,0000-00-00
7300774,13127,2022-01-12 15:46:34,0000-00-00,0000-00-00
7300775,14873,2022-01-12 15:51:00,0000-00-00,0000-00-00
7300776,16473,2022-01-12 15:57:57,0000-00-00,0000-00-00
7300777,23814,2022-01-12 16:04:39,0000-00-00,0000-00-00
7300778,16834,2022-01-12 16:05:08,0000-00-00,0000-00-00
7300779,18657,2022-01-17 14:52:49,0000-00-00,0000-00-00
7300780,127857,2022-01-17 14:53:04,0000-00-00,0000-00-00
7300781,127857,2022-01-24 10:04:46,0000-00-00,0000-00-00
7300782,18657,2022-01-24 17:47:51,0000-00-00,0000-00-00
7300783,19671,2022-01-26 11:48:46,0000-00-00,0000-00-00
7300785,19637,2022-01-31 06:45:44,0000-00-00,0000-00-00
7300786,148674,2022-01-31 07:41:05,0000-00-00,0000-00-00
7580517,13821,2023-01-16 08:45:03,0000-00-00,0000-00-00
7580518,17961,2023-01-16 08:45:32,0000-00-00,0000-00-00
7580519,145876,2023-01-16 08:53:22,0000-00-00,0000-00-00
7580520,3,2023-01-16 09:05:05,0000-00-00,0000-00-00
7580521,13918,2023-01-16 09:14:02,0000-00-00,0000-00-00
7580522,154725,2023-01-16 10:09:02,0000-00-00,0000-00-00
7580523,11472,2023-01-16 11:06:51,0000-00-00,0000-00-00
7580524,15347,2023-01-16 14:05:22,0000-00-00,0000-00-00
7583029,19837,2023-01-16 15:33:13,0000-00-00,0000-00-00
7583030,19347,2023-01-16 15:34:14,0000-00-00,0000-00-00
7583031,142962,2023-01-16 15:54:13,0000-00-00,0000-00-00
7583032,271943,2023-01-16 15:54:29,0000-00-00,0000-00-00
7583033,16834,2023-01-16 15:55:45,0000-00-00,0000-00-00
7583034,52543,2023-01-16 15:57:19,0000-00-00,0000-00-00
7300787,13127,2022-01-31 07:50:00,0000-00-00,0000-00-00
7300788,115782,2022-01-31 07:58:02,0000-00-00,0000-00-00
7300789,16712,2022-01-31 07:58:50,0000-00-00,0000-00-00
7300791,15351,2022-01-31 08:01:36,0000-00-00,0000-00-00
7300793,16834,2022-01-31 08:07:26,0000-00-00,0000-00-00
7300794,13472,2022-01-31 08:12:32,0000-00-00,0000-00-00
7300795,161735,2022-01-31 08:22:44,0000-00-00,0000-00-00
7300796,15284,2022-01-31 08:22:52,0000-00-00,0000-00-00
7300797,116845,2022-01-31 08:27:07,0000-00-00,0000-00-00
7300798,209253,2022-01-31 08:30:12,0000-00-00,0000-00-00
7300799,14252,2022-01-31 08:30:16,0000-00-00,0000-00-00
7300800,15167,2022-01-31 08:30:24,0000-00-00,0000-00-00
7300801,13821,2022-01-31 08:31:20,0000-00-00,0000-00-00
7300802,13563,2022-01-31 08:31:45,0000-00-00,0000-00-00
7300803,11472,2022-01-31 08:33:27,0000-00-00,0000-00-00
7300804,15617,2022-01-31 08:33:38,0000-00-00,0000-00-00
7300805,38271,2022-01-31 08:36:01,0000-00-00,0000-00-00
7300806,236827,2022-01-31 08:38:10,0000-00-00,0000-00-00
7300807,17961,2022-01-31 08:38:29,0000-00-00,0000-00-00
7300808,11625,2022-01-31 08:39:17,0000-00-00,0000-00-00
7300809,16473,2022-01-31 08:40:01,0000-00-00,0000-00-00
7300810,18627,2022-01-31 08:40:12,0000-00-00,0000-00-00
7300811,17542,2022-01-31 08:40:15,0000-00-00,0000-00-00
7300812,12575,2022-01-31 08:40:58,0000-00-00,0000-00-00
7300813,23814,2022-01-31 08:41:04,0000-00-00,0000-00-00
7300816,15347,2022-01-31 08:48:02,0000-00-00,0000-00-00
7300817,19272,2022-01-31 08:48:07,0000-00-00,0000-00-00
7300818,127857,2022-01-31 08:48:13,0000-00-00,0000-00-00
7300819,19671,2022-01-31 08:48:19,0000-00-00,0000-00-00
7300822,154725,2022-01-31 09:02:29,0000-00-00,0000-00-00
7300823,145876,2022-01-31 09:11:36,0000-00-00,0000-00-00
7300824,13918,2022-01-31 09:14:01,0000-00-00,0000-00-00
7300825,52543,2022-01-31 09:26:09,0000-00-00,0000-00-00
7300826,15347,2022-01-31 14:09:37,0000-00-00,0000-00-00
7300827,19637,2022-01-31 15:04:47,0000-00-00,0000-00-00
7300828,19272,2022-01-31 15:07:32,0000-00-00,0000-00-00
7300829,115782,2022-01-31 15:32:07,0000-00-00,0000-00-00
7300830,13472,2022-01-31 15:32:11,0000-00-00,0000-00-00
7300831,52543,2022-01-31 15:32:18,0000-00-00,0000-00-00
7300832,209253,2022-01-31 15:32:36,0000-00-00,0000-00-00
7300833,16834,2022-01-31 15:33:45,0000-00-00,0000-00-00
7300834,15351,2022-01-31 15:36:23,0000-00-00,0000-00-00
7300835,13127,2022-01-31 15:37:16,0000-00-00,0000-00-00
7300836,154725,2022-01-31 15:37:23,0000-00-00,0000-00-00
7300838,16712,2022-01-31 15:40:32,0000-00-00,0000-00-00
7300840,236827,2022-01-31 15:42:42,0000-00-00,0000-00-00
7300841,161735,2022-01-31 15:45:43,0000-00-00,0000-00-00
7300842,14252,2022-01-31 16:00:16,0000-00-00,0000-00-00
7300844,12575,2022-01-31 16:02:00,0000-00-00,0000-00-00
7300845,116845,2022-01-31 16:02:58,0000-00-00,0000-00-00
7300846,13918,2022-01-31 16:03:41,0000-00-00,0000-00-00
7300849,148674,2022-01-31 16:05:19,0000-00-00,0000-00-00
7300850,15167,2022-01-31 16:05:52,0000-00-00,0000-00-00
7300851,15617,2022-01-31 16:05:58,0000-00-00,0000-00-00
7300854,127857,2022-01-31 16:08:45,0000-00-00,0000-00-00
7300855,1,2022-01-31 16:08:48,0000-00-00,0000-00-00
7300856,18627,2022-01-31 16:09:02,0000-00-00,0000-00-00
7300857,11625,2022-01-31 16:09:06,0000-00-00,0000-00-00
7300858,13563,2022-01-31 16:11:35,0000-00-00,0000-00-00
7300859,13821,2022-01-31 16:18:29,0000-00-00,0000-00-00
7300860,11472,2022-01-31 16:21:16,0000-00-00,0000-00-00
7300861,17542,2022-01-31 16:21:34,0000-00-00,0000-00-00
7300862,16473,2022-01-31 16:21:56,0000-00-00,0000-00-00
7300863,23814,2022-01-31 16:22:39,0000-00-00,0000-00-00
7300864,17961,2022-01-31 16:22:44,0000-00-00,0000-00-00
7300865,38271,2022-01-31 16:22:49,0000-00-00,0000-00-00
7300866,15284,2022-01-31 16:23:28,0000-00-00,0000-00-00
7300867,12591,2022-01-31 16:23:47,0000-00-00,0000-00-00
7300868,12664,2022-01-31 16:23:52,0000-00-00,0000-00-00
7300869,19671,2022-01-31 16:23:58,0000-00-00,0000-00-00
7300870,145876,2022-01-31 16:37:49,0000-00-00,0000-00-00
7300871,19637,2022-02-01 07:03:38,0000-00-00,0000-00-00
7583035,173971,2023-01-16 15:57:30,0000-00-00,0000-00-00
7583036,161735,2023-01-16 15:59:04,0000-00-00,0000-00-00
7583037,15351,2023-01-16 15:59:07,0000-00-00,0000-00-00
7583038,16712,2023-01-16 15:59:13,0000-00-00,0000-00-00
7583039,16156,2023-01-16 16:00:26,0000-00-00,0000-00-00
7583040,16871,2023-01-16 16:01:04,0000-00-00,0000-00-00
7583041,378311,2023-01-16 16:01:13,0000-00-00,0000-00-00
7583042,17542,2023-01-16 16:01:27,0000-00-00,0000-00-00
7583043,16382,2023-01-16 16:01:33,0000-00-00,0000-00-00
7583044,17309,2023-01-16 16:01:44,0000-00-00,0000-00-00
7583045,5782,2023-01-16 16:02:13,0000-00-00,0000-00-00
7583046,11472,2023-01-16 16:02:51,0000-00-00,0000-00-00
7583047,16974,2023-01-16 16:02:56,0000-00-00,0000-00-00
7300874,148674,2022-02-01 07:53:48,0000-00-00,0000-00-00
7300875,13127,2022-02-01 07:58:34,0000-00-00,0000-00-00
7300876,15351,2022-02-01 07:58:55,0000-00-00,0000-00-00
7300877,52543,2022-02-01 08:01:11,0000-00-00,0000-00-00
7300878,16712,2022-02-01 08:04:16,0000-00-00,0000-00-00
7300879,115782,2022-02-01 08:06:34,0000-00-00,0000-00-00
7300880,16834,2022-02-01 08:06:50,0000-00-00,0000-00-00
7300883,13472,2022-02-01 08:23:05,0000-00-00,0000-00-00
7300884,23814,2022-02-01 08:25:55,0000-00-00,0000-00-00
7300885,15284,2022-02-01 08:27:52,0000-00-00,0000-00-00
7300886,209253,2022-02-01 08:28:40,0000-00-00,0000-00-00
7300887,15167,2022-02-01 08:29:36,0000-00-00,0000-00-00
7300888,13563,2022-02-01 08:29:55,0000-00-00,0000-00-00
7300889,13821,2022-02-01 08:32:13,0000-00-00,0000-00-00
7300890,16473,2022-02-01 08:33:49,0000-00-00,0000-00-00
7300891,15617,2022-02-01 08:34:01,0000-00-00,0000-00-00
7300892,11472,2022-02-01 08:34:36,0000-00-00,0000-00-00
7300893,17542,2022-02-01 08:34:43,0000-00-00,0000-00-00
7300894,19671,2022-02-01 08:35:17,0000-00-00,0000-00-00
7300895,38271,2022-02-01 08:35:24,0000-00-00,0000-00-00
7300896,12575,2022-02-01 08:36:00,0000-00-00,0000-00-00
7300897,19272,2022-02-01 08:41:04,0000-00-00,0000-00-00
7300898,17961,2022-02-01 08:41:08,0000-00-00,0000-00-00
7300899,14252,2022-02-01 08:41:52,0000-00-00,0000-00-00
7300900,127857,2022-02-01 08:41:58,0000-00-00,0000-00-00
7300902,15347,2022-02-01 08:46:02,0000-00-00,0000-00-00
7300903,12591,2022-02-01 08:47:03,0000-00-00,0000-00-00
7300905,11625,2022-02-01 08:49:19,0000-00-00,0000-00-00
7300906,154725,2022-02-01 08:49:53,0000-00-00,0000-00-00
7300907,18627,2022-02-01 08:52:30,0000-00-00,0000-00-00
7300909,236827,2022-02-01 08:55:30,0000-00-00,0000-00-00
7300910,116845,2022-02-01 08:57:49,0000-00-00,0000-00-00
7300912,145876,2022-02-01 09:06:49,0000-00-00,0000-00-00
7300913,13918,2022-02-01 09:14:22,0000-00-00,0000-00-00
7300914,15347,2022-02-01 14:16:31,0000-00-00,0000-00-00
7300915,18657,2022-02-01 14:51:27,0000-00-00,0000-00-00
7300916,13918,2022-02-01 15:01:23,0000-00-00,0000-00-00
7300917,19637,2022-02-01 15:03:22,0000-00-00,0000-00-00
7300918,19272,2022-02-01 15:03:30,0000-00-00,0000-00-00
7300919,52543,2022-02-01 15:32:14,0000-00-00,0000-00-00
7300920,13472,2022-02-01 15:32:42,0000-00-00,0000-00-00
7300921,115782,2022-02-01 15:32:50,0000-00-00,0000-00-00
7300922,209253,2022-02-01 15:32:58,0000-00-00,0000-00-00
7300923,15351,2022-02-01 15:37:01,0000-00-00,0000-00-00
7300925,16712,2022-02-01 15:41:28,0000-00-00,0000-00-00
7300926,236827,2022-02-01 15:44:26,0000-00-00,0000-00-00
7300927,161735,2022-02-01 15:44:40,0000-00-00,0000-00-00
7300928,13127,2022-02-01 15:48:21,0000-00-00,0000-00-00
7300930,127857,2022-02-01 16:00:47,0000-00-00,0000-00-00
7300931,116845,2022-02-01 16:00:52,0000-00-00,0000-00-00
7300933,12575,2022-02-01 16:01:13,0000-00-00,0000-00-00
7300934,15617,2022-02-01 16:01:20,0000-00-00,0000-00-00
7300935,15167,2022-02-01 16:01:24,0000-00-00,0000-00-00
7300938,14252,2022-02-01 16:04:03,0000-00-00,0000-00-00
7300939,11472,2022-02-01 16:05:23,0000-00-00,0000-00-00
7300941,16834,2022-02-01 16:07:40,0000-00-00,0000-00-00
7300942,13563,2022-02-01 16:08:04,0000-00-00,0000-00-00
7300943,16473,2022-02-01 16:08:30,0000-00-00,0000-00-00
7300944,17542,2022-02-01 16:08:48,0000-00-00,0000-00-00
7300945,17961,2022-02-01 16:10:46,0000-00-00,0000-00-00
7300946,148674,2022-02-01 16:10:54,0000-00-00,0000-00-00
7300947,19671,2022-02-01 16:13:02,0000-00-00,0000-00-00
7300948,18627,2022-02-01 16:13:33,0000-00-00,0000-00-00
7300949,23814,2022-02-01 16:13:44,0000-00-00,0000-00-00
7300950,38271,2022-02-01 16:13:48,0000-00-00,0000-00-00
7300951,11625,2022-02-01 16:14:31,0000-00-00,0000-00-00
7300952,12591,2022-02-01 16:28:33,0000-00-00,0000-00-00
7300953,15284,2022-02-01 16:28:37,0000-00-00,0000-00-00
7300954,145876,2022-02-01 16:29:01,0000-00-00,0000-00-00
7300956,13821,2022-02-01 16:35:51,0000-00-00,0000-00-00
7300957,19637,2022-02-02 07:07:53,0000-00-00,0000-00-00
7300958,13127,2022-02-02 07:54:00,0000-00-00,0000-00-00
7583048,13918,2023-01-16 16:03:01,0000-00-00,0000-00-00
7583049,18627,2023-01-16 16:03:08,0000-00-00,0000-00-00
7583050,15617,2023-01-16 16:03:23,0000-00-00,0000-00-00
7583051,15167,2023-01-16 16:03:28,0000-00-00,0000-00-00
7583052,10987,2023-01-16 16:04:04,0000-00-00,0000-00-00
7583053,148674,2023-01-16 16:05:32,0000-00-00,0000-00-00
7583054,12575,2023-01-16 16:05:48,0000-00-00,0000-00-00
7583055,13563,2023-01-16 16:06:25,0000-00-00,0000-00-00
7583056,13821,2023-01-16 16:06:29,0000-00-00,0000-00-00
7583057,13127,2023-01-16 16:09:15,0000-00-00,0000-00-00
7583058,14873,2023-01-16 16:10:47,0000-00-00,0000-00-00
7583059,83576,2023-01-16 16:11:40,0000-00-00,0000-00-00
7583060,14672,2023-01-16 16:11:56,0000-00-00,0000-00-00
7300959,148674,2022-02-02 07:54:26,0000-00-00,0000-00-00
7300961,115782,2022-02-02 08:00:37,0000-00-00,0000-00-00
7300962,52543,2022-02-02 08:01:51,0000-00-00,0000-00-00
7300963,15351,2022-02-02 08:02:21,0000-00-00,0000-00-00
7300964,16712,2022-02-02 08:03:06,0000-00-00,0000-00-00
7300965,16834,2022-02-02 08:07:27,0000-00-00,0000-00-00
7300966,154725,2022-02-02 08:11:41,0000-00-00,0000-00-00
7300967,23814,2022-02-02 08:12:42,0000-00-00,0000-00-00
7300968,13472,2022-02-02 08:16:43,0000-00-00,0000-00-00
7300969,11625,2022-02-02 08:16:51,0000-00-00,0000-00-00
7300970,14252,2022-02-02 08:16:56,0000-00-00,0000-00-00
7300971,15167,2022-02-02 08:24:49,0000-00-00,0000-00-00
7300972,17143,2022-02-02 08:26:07,0000-00-00,0000-00-00
7300973,17143,2022-02-02 08:26:09,0000-00-00,0000-00-00
7300974,15284,2022-02-02 08:26:17,0000-00-00,0000-00-00
7300975,17542,2022-02-02 08:28:46,0000-00-00,0000-00-00
7300976,19671,2022-02-02 08:29:47,0000-00-00,0000-00-00
7300977,12575,2022-02-02 08:32:09,0000-00-00,0000-00-00
7300978,236827,2022-02-02 08:33:46,0000-00-00,0000-00-00
7300979,13563,2022-02-02 08:35:08,0000-00-00,0000-00-00
7300980,17961,2022-02-02 08:36:26,0000-00-00,0000-00-00
7300981,38271,2022-02-02 08:36:41,0000-00-00,0000-00-00
7300982,18627,2022-02-02 08:36:51,0000-00-00,0000-00-00
7300983,15617,2022-02-02 08:36:57,0000-00-00,0000-00-00
7300984,19272,2022-02-02 08:37:46,0000-00-00,0000-00-00
7300985,13821,2022-02-02 08:39:02,0000-00-00,0000-00-00
7300986,11472,2022-02-02 08:41:17,0000-00-00,0000-00-00
7300987,127857,2022-02-02 08:42:46,0000-00-00,0000-00-00
7300988,12591,2022-02-02 08:42:57,0000-00-00,0000-00-00
7300992,116845,2022-02-02 08:46:55,0000-00-00,0000-00-00
7300993,15347,2022-02-02 08:47:53,0000-00-00,0000-00-00
7300995,13918,2022-02-02 09:16:10,0000-00-00,0000-00-00
7300996,15347,2022-02-02 14:13:56,0000-00-00,0000-00-00
7300997,19637,2022-02-02 15:04:20,0000-00-00,0000-00-00
7300998,19272,2022-02-02 15:29:27,0000-00-00,0000-00-00
7300999,13472,2022-02-02 15:32:14,0000-00-00,0000-00-00
7301000,115782,2022-02-02 15:32:20,0000-00-00,0000-00-00
7301001,15351,2022-02-02 15:35:56,0000-00-00,0000-00-00
7301002,13127,2022-02-02 15:39:05,0000-00-00,0000-00-00
7301003,16834,2022-02-02 15:44:02,0000-00-00,0000-00-00
7301004,236827,2022-02-02 15:46:58,0000-00-00,0000-00-00
7301005,16712,2022-02-02 15:48:51,0000-00-00,0000-00-00
7301006,52543,2022-02-02 15:59:37,0000-00-00,0000-00-00
7301007,13918,2022-02-02 16:00:10,0000-00-00,0000-00-00
7301009,116845,2022-02-02 16:01:06,0000-00-00,0000-00-00
7301010,15167,2022-02-02 16:01:54,0000-00-00,0000-00-00
7301011,15617,2022-02-02 16:01:59,0000-00-00,0000-00-00
7301012,11625,2022-02-02 16:02:36,0000-00-00,0000-00-00
7301015,13821,2022-02-02 16:05:05,0000-00-00,0000-00-00
7301016,17143,2022-02-02 16:05:37,0000-00-00,0000-00-00
7301017,127857,2022-02-02 16:05:48,0000-00-00,0000-00-00
7301019,13563,2022-02-02 16:07:43,0000-00-00,0000-00-00
7301020,18627,2022-02-02 16:08:07,0000-00-00,0000-00-00
7301021,12575,2022-02-02 16:11:13,0000-00-00,0000-00-00
7301022,148674,2022-02-02 16:12:53,0000-00-00,0000-00-00
7301023,17542,2022-02-02 16:13:09,0000-00-00,0000-00-00
7301024,11472,2022-02-02 16:15:04,0000-00-00,0000-00-00
7301025,17961,2022-02-02 16:15:46,0000-00-00,0000-00-00
7301026,161735,2022-02-02 16:16:14,0000-00-00,0000-00-00
7301027,14252,2022-02-02 16:18:12,0000-00-00,0000-00-00
7301029,12591,2022-02-02 16:19:17,0000-00-00,0000-00-00
7301030,23814,2022-02-02 16:23:08,0000-00-00,0000-00-00
7301031,145876,2022-02-02 16:25:39,0000-00-00,0000-00-00
7301032,19671,2022-02-02 16:28:24,0000-00-00,0000-00-00
7301033,38271,2022-02-02 16:28:27,0000-00-00,0000-00-00
7301034,38271,2022-02-02 16:28:30,0000-00-00,0000-00-00
7301035,19637,2022-02-03 07:10:33,0000-00-00,0000-00-00
7301036,148674,2022-02-03 07:40:00,0000-00-00,0000-00-00
7301038,52543,2022-02-03 07:55:21,0000-00-00,0000-00-00
7301039,15351,2022-02-03 07:56:23,0000-00-00,0000-00-00
7301040,52543,2022-02-03 08:00:57,0000-00-00,0000-00-00
7301041,13472,2022-02-03 08:03:26,0000-00-00,0000-00-00
7301042,14873,2022-02-03 08:05:17,0000-00-00,0000-00-00
7301044,115782,2022-02-03 08:08:30,0000-00-00,0000-00-00
7583061,91361,2023-01-16 16:12:39,0000-00-00,0000-00-00
7583062,52544,2023-01-16 16:13:08,0000-00-00,0000-00-00
7583063,12664,2023-01-16 16:17:24,0000-00-00,0000-00-00
7583064,12591,2023-01-16 16:17:30,0000-00-00,0000-00-00
7583065,145876,2023-01-16 16:17:44,0000-00-00,0000-00-00
7583066,14252,2023-01-16 16:22:37,0000-00-00,0000-00-00
7583067,17143,2023-01-16 16:25:16,0000-00-00,0000-00-00
7583068,16473,2023-01-16 16:25:24,0000-00-00,0000-00-00
7583069,23814,2023-01-16 16:31:19,0000-00-00,0000-00-00
7583070,11625,2023-01-16 16:31:58,0000-00-00,0000-00-00
7583071,19671,2023-01-16 16:45:20,0000-00-00,0000-00-00
7583072,17961,2023-01-16 16:45:46,0000-00-00,0000-00-00
7301045,142962,2022-02-03 08:09:38,0000-00-00,0000-00-00
7301046,154725,2022-02-03 08:09:55,0000-00-00,0000-00-00
7301047,16712,2022-02-03 08:10:46,0000-00-00,0000-00-00
7301048,271943,2022-02-03 08:12:24,0000-00-00,0000-00-00
7301049,161735,2022-02-03 08:16:02,0000-00-00,0000-00-00
7301050,16834,2022-02-03 08:16:45,0000-00-00,0000-00-00
7301051,378311,2022-02-03 08:25:44,0000-00-00,0000-00-00
7301052,23814,2022-02-03 08:27:18,0000-00-00,0000-00-00
7301053,14672,2022-02-03 08:29:17,0000-00-00,0000-00-00
7301054,19272,2022-02-03 08:29:23,0000-00-00,0000-00-00
7301055,15167,2022-02-03 08:29:56,0000-00-00,0000-00-00
7301056,17542,2022-02-03 08:30:07,0000-00-00,0000-00-00
7301057,15284,2022-02-03 08:31:53,0000-00-00,0000-00-00
7301058,13821,2022-02-03 08:32:54,0000-00-00,0000-00-00
7301059,15617,2022-02-03 08:33:35,0000-00-00,0000-00-00
7301060,236827,2022-02-03 08:34:08,0000-00-00,0000-00-00
7301061,16473,2022-02-03 08:35:29,0000-00-00,0000-00-00
7301062,209253,2022-02-03 08:36:39,0000-00-00,0000-00-00
7301063,17961,2022-02-03 08:36:43,0000-00-00,0000-00-00
7301064,13563,2022-02-03 08:36:54,0000-00-00,0000-00-00
7301065,12575,2022-02-03 08:37:04,0000-00-00,0000-00-00
7301067,38271,2022-02-03 08:37:50,0000-00-00,0000-00-00
7301068,11625,2022-02-03 08:38:47,0000-00-00,0000-00-00
7301070,11472,2022-02-03 08:41:17,0000-00-00,0000-00-00
7301071,18627,2022-02-03 08:41:22,0000-00-00,0000-00-00
7301072,19671,2022-02-03 08:41:39,0000-00-00,0000-00-00
7301073,127857,2022-02-03 08:41:46,0000-00-00,0000-00-00
7301075,116845,2022-02-03 08:43:48,0000-00-00,0000-00-00
7301077,14252,2022-02-03 08:46:17,0000-00-00,0000-00-00
7301078,15347,2022-02-03 08:46:37,0000-00-00,0000-00-00
7301079,12591,2022-02-03 08:51:03,0000-00-00,0000-00-00
7301080,13918,2022-02-03 09:09:40,0000-00-00,0000-00-00
7301081,13127,2022-02-03 09:48:57,0000-00-00,0000-00-00
7301082,17143,2022-02-03 10:01:17,0000-00-00,0000-00-00
7301083,1,2022-02-03 10:43:25,0000-00-00,0000-00-00
7301084,15347,2022-02-03 14:08:37,0000-00-00,0000-00-00
7301085,19637,2022-02-03 15:00:34,0000-00-00,0000-00-00
7301086,19272,2022-02-03 15:04:10,0000-00-00,0000-00-00
7301087,161735,2022-02-03 15:29:41,0000-00-00,0000-00-00
7301088,161735,2022-02-03 15:30:04,0000-00-00,0000-00-00
7301089,52543,2022-02-03 15:30:11,0000-00-00,0000-00-00
7301090,209253,2022-02-03 15:30:18,0000-00-00,0000-00-00
7301091,115782,2022-02-03 15:32:38,0000-00-00,0000-00-00
7301092,13472,2022-02-03 15:32:42,0000-00-00,0000-00-00
7301093,154725,2022-02-03 15:33:38,0000-00-00,0000-00-00
7301094,13127,2022-02-03 15:35:23,0000-00-00,0000-00-00
7301095,15351,2022-02-03 15:36:45,0000-00-00,0000-00-00
7301097,236827,2022-02-03 15:40:43,0000-00-00,0000-00-00
7301098,16712,2022-02-03 15:42:47,0000-00-00,0000-00-00
7301099,271943,2022-02-03 15:45:25,0000-00-00,0000-00-00
7301100,142962,2022-02-03 15:49:24,0000-00-00,0000-00-00
7301101,16834,2022-02-03 15:49:32,0000-00-00,0000-00-00
7301102,14873,2022-02-03 15:55:46,0000-00-00,0000-00-00
7301104,15617,2022-02-03 16:00:08,0000-00-00,0000-00-00
7301105,15167,2022-02-03 16:00:15,0000-00-00,0000-00-00
7301106,148674,2022-02-03 16:00:18,0000-00-00,0000-00-00
7301107,13821,2022-02-03 16:00:26,0000-00-00,0000-00-00
7301110,12591,2022-02-03 16:01:10,0000-00-00,0000-00-00
7301111,15284,2022-02-03 16:01:14,0000-00-00,0000-00-00
7301112,13918,2022-02-03 16:01:22,0000-00-00,0000-00-00
7301113,378311,2022-02-03 16:01:32,0000-00-00,0000-00-00
7301114,145876,2022-02-03 16:01:39,0000-00-00,0000-00-00
7301115,14252,2022-02-03 16:02:21,0000-00-00,0000-00-00
7301118,12575,2022-02-03 16:03:13,0000-00-00,0000-00-00
7301119,127857,2022-02-03 16:03:20,0000-00-00,0000-00-00
7301120,116845,2022-02-03 16:03:24,0000-00-00,0000-00-00
7301121,13563,2022-02-03 16:04:24,0000-00-00,0000-00-00
7301122,11625,2022-02-03 16:05:49,0000-00-00,0000-00-00
7301123,16473,2022-02-03 16:06:02,0000-00-00,0000-00-00
7301124,18627,2022-02-03 16:07:13,0000-00-00,0000-00-00
7301125,11472,2022-02-03 16:09:22,0000-00-00,0000-00-00
7301126,17542,2022-02-03 16:10:15,0000-00-00,0000-00-00
7301127,14672,2022-02-03 16:10:29,0000-00-00,0000-00-00
7301128,17143,2022-02-03 16:13:13,0000-00-00,0000-00-00
7301129,17961,2022-02-03 16:23:30,0000-00-00,0000-00-00
7301130,23814,2022-02-03 16:24:28,0000-00-00,0000-00-00
7583073,3,2023-01-16 17:21:36,0000-00-00,0000-00-00
7583074,186527,2023-01-16 17:46:37,0000-00-00,0000-00-00
7583075,19637,2023-01-17 06:37:09,0000-00-00,0000-00-00
7583076,173971,2023-01-17 06:52:33,0000-00-00,0000-00-00
7583077,19837,2023-01-17 07:17:14,0000-00-00,0000-00-00
7583078,14873,2023-01-17 07:28:20,0000-00-00,0000-00-00
7583079,13127,2023-01-17 08:02:00,0000-00-00,0000-00-00
7583080,16712,2023-01-17 08:02:20,0000-00-00,0000-00-00
7583081,17542,2023-01-17 08:07:50,0000-00-00,0000-00-00
7583082,15351,2023-01-17 08:09:26,0000-00-00,0000-00-00
7301131,38271,2022-02-03 16:24:36,0000-00-00,0000-00-00
7301132,19671,2022-02-03 16:26:55,0000-00-00,0000-00-00
7301133,19637,2022-02-04 07:05:03,0000-00-00,0000-00-00
7301135,148674,2022-02-04 07:38:00,0000-00-00,0000-00-00
7301136,13127,2022-02-04 07:54:21,0000-00-00,0000-00-00
7301137,52543,2022-02-04 07:57:54,0000-00-00,0000-00-00
7301138,16712,2022-02-04 08:01:14,0000-00-00,0000-00-00
7301139,115782,2022-02-04 08:06:03,0000-00-00,0000-00-00
7301140,15351,2022-02-04 08:06:07,0000-00-00,0000-00-00
7301141,16834,2022-02-04 08:09:07,0000-00-00,0000-00-00
7301142,14873,2022-02-04 08:09:14,0000-00-00,0000-00-00
7301143,161735,2022-02-04 08:09:31,0000-00-00,0000-00-00
7301144,142962,2022-02-04 08:10:24,0000-00-00,0000-00-00
7301145,13472,2022-02-04 08:11:22,0000-00-00,0000-00-00
7301146,17143,2022-02-04 08:14:52,0000-00-00,0000-00-00
7301147,271943,2022-02-04 08:15:39,0000-00-00,0000-00-00
7301149,14252,2022-02-04 08:21:25,0000-00-00,0000-00-00
7301150,154725,2022-02-04 08:23:50,0000-00-00,0000-00-00
7301151,15167,2022-02-04 08:27:49,0000-00-00,0000-00-00
7301152,13821,2022-02-04 08:29:04,0000-00-00,0000-00-00
7301153,17542,2022-02-04 08:30:29,0000-00-00,0000-00-00
7301154,19671,2022-02-04 08:31:03,0000-00-00,0000-00-00
7301155,13563,2022-02-04 08:31:59,0000-00-00,0000-00-00
7301156,15284,2022-02-04 08:32:10,0000-00-00,0000-00-00
7301157,15617,2022-02-04 08:32:36,0000-00-00,0000-00-00
7301159,38271,2022-02-04 08:37:25,0000-00-00,0000-00-00
7301160,19272,2022-02-04 08:37:37,0000-00-00,0000-00-00
7301161,378311,2022-02-04 08:37:42,0000-00-00,0000-00-00
7301163,17961,2022-02-04 08:38:52,0000-00-00,0000-00-00
7301164,11625,2022-02-04 08:39:37,0000-00-00,0000-00-00
7301165,12575,2022-02-04 08:39:55,0000-00-00,0000-00-00
7301167,11472,2022-02-04 08:40:56,0000-00-00,0000-00-00
7301168,116845,2022-02-04 08:41:45,0000-00-00,0000-00-00
7301169,16473,2022-02-04 08:41:59,0000-00-00,0000-00-00
7301170,18627,2022-02-04 08:42:32,0000-00-00,0000-00-00
7301171,127857,2022-02-04 08:44:28,0000-00-00,0000-00-00
7301172,236827,2022-02-04 08:45:23,0000-00-00,0000-00-00
7301173,15347,2022-02-04 08:46:12,0000-00-00,0000-00-00
7301175,23814,2022-02-04 08:46:28,0000-00-00,0000-00-00
7301176,14672,2022-02-04 08:46:59,0000-00-00,0000-00-00
7301177,209253,2022-02-04 08:54:12,0000-00-00,0000-00-00
